TERM,CAMPUS,XLST,CRN,DAYS,START,END,ROOM
202408,PA,"",83699,MW,1130,1245,AA 2130
202408,PA,"",83762,W,1000,1115,AA 2195
202408,PA,"",83763,W,1430,1545,AA 2190
202408,PA,"",83772,TR,830,945,AA 2240
202408,PA,"",83913,TR,1000,1115,AB 206
202408,PA,"",83914,TR,1300,1415,AB 206
202408,PA,"",83915,TR,1000,1115,AA 2300
202408,PA,"",83940,MW,830,945,AA 2135
202408,PA,"",83942,M,1300,1545,AB 218
202408,PA,"",83943,M,1000,1245,AB 216
202408,PA,"",83944,M,1000,1245,AB 218
202408,PA,"",83946,T,1000,1245,AB 216
202408,PA,"",83953,TR,900,1045,AB 113
202408,PA,"",83954,MW,830,945,AB 206
202408,PA,"",83976,TR,1130,1245,AA 2140
202408,PA,"",83977,MW,1300,1415,AA 2140
202408,PA,"",83978,TR,1000,1115,AA 2135
202408,PA,"",83979,MW,1130,1245,AA 2275
202408,PA,"",83981,MW,1000,1115,AA 2280
202408,PA,"",83983,TR,1300,1415,AB 220
202408,PA,"",83984,TR,1300,1415,AB 107
202408,PA,"",83985,TR,1000,1115,AA 2140
202408,PA,"",83986,TR,830,945,AA 2130
202408,PA,"",83988,TR,900,1045,AB 107
202408,PA,"",84195,MW,1130,1245,AA 2300
202408,PA,"",84374,T,1300,1545,AB 218
202408,PA,"",84448,TR,700,815,AB 212
202408,PA,"",84584,T,1130,1245,AA 1270
202408,PA,"",85006,MW,1000,1115,AB 113
202408,PA,"",85037,TR,1130,1225,AB 206
202408,PA,"",85062,TR,1130,1245,AA 2135
202408,PA,"",85244,MW,1130,1225,AA 1150
202408,PA,"",85245,MW,1000,1115,AA 1150
202408,PA,"",85252,M,1130,1225,AB 113
202408,PA,"",85253,TR,1430,1525,AB 206
202408,PA,"",85294,TR,1130,1245,AB 107
202408,PA,"",85296,T,1300,1545,AB 132
202408,PA,"",85302,W,1900,2145,AB 130
202408,PA,"",85304,T,1900,2145,AB 130
202408,PA,"",85305,MW,830,945,AB 106
202408,PA,"",85306,MW,1000,1120,AB 132
202408,PA,"",85307,MW,1130,1245,AB 107
202408,PA,"",85308,M,1300,1545,AB 232
202408,PA,"",85309,W,1300,1545,AB 232
202408,PA,"",85310,T,1300,1545,AB 230
202408,PA,"",85311,T,1000,1245,AB 232
202408,PA,"",85312,R,1000,1245,AB 232
202408,PA,"",85313,TR,1430,1545,AB 107
202408,PA,"",85314,R,1600,1845,AB 232
202408,PA,"",85315,TR,1130,1245,AB 223
202408,PA,"",85587,TR,1000,1115,AA 2200
202408,PA,"",85588,MW,700,815,AA 2130
202408,PA,"",85594,MW,1300,1415,AB 106
202408,PA,"",85714,M,1130,1245,AA 2190
202408,PA,"",85715,R,1130,1245,AA 2195
202408,PA,"",85716,R,830,945,AA 2190
202408,PA,"",85717,R,1000,1115,AA 2190
202408,PA,"",85719,M,1000,1115,AA 2190
202408,PA,"",85720,M,1300,1415,AA 2190
202408,PA,"",86205,MW,1130,1245,AA 2200
202408,PA,"",86206,MW,830,945,AA 2300
202408,PA,"",86448,MW,1800,1915,AA 2280
202408,PA,"",86452,TR,1300,1415,AA 2200
202408,PA,"",86461,MW,1300,1415,AA 2230
202408,PA,"",86464,MW,830,945,AB 220
202408,PA,"",86465,TR,830,945,AB 206
202408,PA,"",86468,MW,1800,1915,AA 2160
202408,PA,"",86470,MW,830,925,AA 2230
202408,PA,"",86471,MW,1300,1415,AA 2130
202408,PA,"",86472,TR,1300,1415,AA 2130
202408,PA,"",86477,MW,1130,1245,AA 2310
202408,PA,"",86695,MW,1130,1245,AB 222
202408,PA,"",86696,W,1300,1545,AB 230
202408,PA,"",86851,TR,1130,1225,AA 2230
202408,PA,"",86853,MW,1000,1115,AB 206
202408,PA,"",86854,TR,830,945,AB 204
202408,PA,"",86855,MW,1130,1245,AB 106
202408,PA,"",87181,TR,830,945,AA 2230
202408,PA,"",87212,TR,1000,1055,AB 204
202408,PA,"",87589,TR,830,945,AA 2200
202408,PA,"",87590,MW,1300,1415,AA 2200
202408,PA,"",87591,TR,1300,1415,AA 2160
202408,PA,"",87592,MW,1300,1415,AA 2160
202408,PA,"",87593,MW,1000,1115,AA 2160
202408,PA,"",87594,TR,1000,1115,AA 2160
202408,PA,"",87595,TR,1130,1245,AA 2160
202408,PA,"",87596,MW,1000,1115,AA 2240
202408,PA,"",87597,MW,1130,1245,AA 2240
202408,PA,"",87598,TR,1000,1115,AA 2240
202408,PA,"",87599,MW,830,945,AA 2240
202408,PA,"",87600,TR,1130,1245,AA 2240
202408,PA,"",87601,MW,1300,1415,AA 2240
202408,PA,"",87604,TR,1300,1415,AA 2240
202408,PA,"",87605,MW,1000,1055,AA 2230
202408,PA,"",88244,MW,830,945,AA 2280
202408,PA,"",88369,MW,1000,1115,AA 2140
202408,PA,"",88370,T,1430,1525,AB 204
202408,PA,"",88371,TR,1300,1415,AB 204
202408,PA,"",88394,MW,1300,1415,AA 1150
202408,PA,"",88395,MW,1430,1525,AA 1150
202408,PA,"",88396,MW,1130,1245,AA 2145
202408,PA,"",88472,TR,1300,1415,AB 113
202408,PA,"",88473,MW,1000,1115,AB 220
202408,PA,"",88474,MW,1000,1115,AA 2145
202408,PA,"",88477,TR,1300,1415,AA 2270
202408,PA,"",88578,MW,1300,1415,AB 113
202408,PA,"",88583,MW,830,945,AA 2140
202408,PA,"",88584,TR,1430,1545,AA 2270
202408,PA,"",88585,TR,1130,1225,AA 1150
202408,PA,"",88586,TR,1000,1115,AA 1150
202408,PA,"",88709,TR,1430,1545,AA 2240
202408,PA,"",88710,T,1130,1245,AA 2145
202408,PA,"",88778,MW,1600,1715,AB 204
202408,PA,"",88779,M,1300,1545,AB 130
202408,PA,"",88784,TR,1130,1245,AB 222
202408,PA,"",88915,TR,1130,1245,AB 113
202408,PA,"",89035,MW,1000,1115,AB 212
202408,PA,"",89292,TR,830,945,AB 211
202408,PA,"",89293,T,1000,1245,AB 132
202408,PA,"",89763,TR,830,945,AA 2140
202408,PA,"",89856,MW,1300,1355,AB 206
202408,PA,"",89857,MW,1130,1245,AB 206
202408,PA,"",89858,TR,1130,1245,AB 204
202408,PA,"",90114,TR,1300,1415,AA 2140
202408,PA,"",90115,MW,1130,1245,AA 2135
202408,PA,"",90116,MW,1430,1545,AA 2160
202408,PA,"",90312,MW,1130,1245,AA 2140
202408,PA,"",90313,MW,1000,1115,AA 2135
202408,PA,"",90417,MW,1130,1245,AB 204
202408,PA,"",90535,TR,830,945,AA 2300
202408,PA,"",90855,TR,1130,1245,AA 2200
202408,PA,"",90951,TR,1300,1415,AA 2230
202408,PA,"",91006,TR,1000,1115,AA 2280
202408,PA,"",91007,TR,1300,1415,AA 2280
202408,PA,"",91041,MW,1300,1355,AA 2280
202408,PA,"",91059,MW,830,925,AA 2310
202408,PA,"",91060,MW,1000,1115,AA 2310
202408,PA,"",91061,MW,1300,1355,AA 2310
202408,PA,"",91062,TR,1000,1055,AA 2310
202408,PA,"",91063,TR,1300,1415,AA 2310
202408,PA,"",91064,TR,1430,1525,AA 2310
202408,PA,"",91966,TR,1430,1525,AA 1150
202408,PA,"",91967,TR,1300,1415,AA 1150
202408,PA,"",91969,TR,1300,1415,AA 2145
202408,PA,"",91971,MW,1130,1245,AA 2230
202408,PA,"",91972,MW,1000,1115,AA 1270
202408,PA,"",92108,TR,830,945,AB 222
202408,PA,"",92109,R,1000,1245,AB 218
202408,PA,"",92112,R,1000,1245,AB 216
202408,PA,"",92115,MW,830,945,AB 204
202408,PA,"",92116,W,1000,1245,AB 218
202408,PA,"",92546,R,1130,1245,AA 2190
202408,PA,"",92805,MW,1000,1115,AA 2130
202408,PA,"",92837,TR,1000,1115,AA 2270
202408,PA,"",92838,TR,1130,1245,AA 2270
202408,PA,"",92941,MW,1000,1115,AA 2270
202408,PA,"",92961,TR,1300,1415,AB 212
202408,PA,"",92992,TR,1130,1245,AA 2310
202408,PA,"",93013,TR,1430,1545,AA 2160
202408,PA,"",93257,W,1430,1525,AB 204
202408,PA,"",93258,MW,1300,1415,AB 204
202408,PA,"",93471,TR,1000,1115,AA 1270
202408,PA,"",93472,R,1130,1225,AA 1270
202408,PA,"",93549,TR,1000,1115,AA 2130
202408,PA,"",93550,TR,1130,1225,AA 2130
202408,PA,PASIM01,92399,TR,1300,1445,AB 114
202408,PA,PCA01,85293,MW,1130,1245,AB 220
202408,PA,PCA01,86282,MW,1130,1245,AB 220
202408,PA,PCA02,85295,M,1300,1545,AB 132
202408,PA,PCA02,86283,M,1300,1545,AB 132
202408,PA,PCA03,85298,TR,1300,1415,AB 106
202408,PA,PCA03,87193,TR,1300,1415,AB 106
202408,PA,PCA04,85300,T,1000,1245,AB 130
202408,PA,PCA04,87194,T,1000,1245,AB 130
202408,PA,PCA05,86812,MW,1000,1115,AA 2200
202408,PA,PCA05,90532,MW,1000,1115,AA 2200
202408,PA,PCA07,83987,MW,700,845,AB 212
202408,PA,PCA07,88067,MW,700,845,AB 212
202408,PA,PCA08,86856,TR,900,1045,AB 212
202408,PA,PCA08,88066,TR,900,1045,AB 212
202408,PA,PCA10,83982,MW,830,945,AB 107
202408,PA,PCA10,88780,MW,830,945,AB 107
202408,PA,PCA11,85301,W,1000,1245,AB 130
202408,PA,PCA11,88781,W,1000,1245,AB 130
202408,PA,PCA12,87195,TR,830,945,AB 106
202408,PA,PCA12,88782,TR,830,945,AB 106
202408,PA,PCA13,85303,R,1000,1245,AB 130
202408,PA,PCA13,88783,R,1000,1245,AB 130
202408,PA,PCA15,83771,MW,830,945,AA 2130
202408,PA,PCA15,89822,MW,830,945,AA 2130
202408,PA,PCA16,87602,TR,1000,1115,AA 2230
202408,PA,PCA16,92942,TR,1000,1115,AA 2230
202408,PA,PCA17,85297,R,1300,1545,AB 132
202408,PA,PCA17,93612,R,1300,1545,AB 132
202408,PA,PCM01,92342,MW,1000,1115,AB 114
202408,PA,PCM02,92398,W,1300,1355,AB 114
202408,PA,PCSIM04,83941,MW,830,945,AB 216
202408,PA,PCSIM05,90960,TR,1300,1415,AB 216
202408,PA,PCSIM07,92039,R,830,945,AA 2275
202408,PA,PCSIM13,88777,MW,1130,1245,AA 2270
202408,PA,PCSIM15,90534,TR,1300,1415,AA 2275
202408,PA,PCSIM16,83613,MW,830,945,AA 2275
202408,PC,"",83598,R,1430,1715,CC 2170
202408,PC,"",83614,TR,1130,1245,CD 2190
202408,PC,"",83615,R,1300,1545,CC 1170
202408,PC,"",83617,R,1900,2145,CC 1210
202408,PC,"",83618,R,1000,1245,CC 1210
202408,PC,"",83619,T,1430,1715,CC 1210
202408,PC,"",83620,TR,830,945,CD 2170
202408,PC,"",83621,MW,830,945,CD 2170
202408,PC,"",83622,TR,1300,1415,CD 2130
202408,PC,"",83623,R,1000,1245,CC 2150
202408,PC,"",83624,T,1300,1545,CC 2190
202408,PC,"",83625,R,1000,1245,CC 2170
202408,PC,"",83626,M,1000,1245,CC 2170
202408,PC,"",83627,T,1430,1715,CC 2170
202408,PC,"",83631,TR,1130,1245,CD 1190
202408,PC,"",83632,TR,1000,1120,CC 2100
202408,PC,"",83633,TR,1300,1420,CC 2100
202408,PC,"",83634,MW,1130,1250,CC 2100
202408,PC,"",83635,TR,1730,1850,CC 2100
202408,PC,"",83637,MW,830,945,CC 1220
202408,PC,"",83638,TR,1130,1245,CE 2170
202408,PC,"",83640,W,1000,1245,CC 2230
202408,PC,"",83641,R,1430,1715,CC 2230
202408,PC,"",83642,M,1130,1415,CC 2120
202408,PC,"",83648,MW,1000,1115,CE 1180
202408,PC,"",83665,MW,830,945,CE 2120
202408,PC,"",83673,MW,1000,1115,CD 1100
202408,PC,"",83693,TR,1000,1120,CC 2120
202408,PC,"",83694,R,1300,1545,CC 2120
202408,PC,"",83695,F,900,1145,CC 2120
202408,PC,"",83696,S,1215,1500,CC 2120
202408,PC,"",83697,TR,1000,1245,CC 2200
202408,PC,"",83711,MW,1130,1245,CA 1400
202408,PC,"",83712,MW,1430,1545,CE 1120
202408,PC,"",83753,MW,1000,1115,CE 2150
202408,PC,"",83755,MW,1130,1245,CE 2160
202408,PC,"",83765,MW,1130,1245,CB 2303
202408,PC,"",83766,TR,1300,1415,CB 2303
202408,PC,"",83773,TR,1300,1415,CH 3200
202408,PC,"",83774,TR,1000,1115,CD 2120
202408,PC,"",83775,MW,1000,1115,CB 2302
202408,PC,"",83784,TR,1130,1245,CA 1400
202408,PC,"",83785,TR,1300,1415,CE 1120
202408,PC,"",83832,W,1130,1245,CE 1140
202408,PC,"",83833,T,1130,1245,CE 1140
202408,PC,"",83834,R,1130,1245,CA 1401
202408,PC,"",83840,TR,830,945,CC 1220
202408,PC,"",83859,MW,1130,1225,CE 1180
202408,PC,"",83860,MW,700,815,CE 1180
202408,PC,"",83930,MW,1000,1115,CA 1410
202408,PC,"",83933,T,1300,1545,CC 2230
202408,PC,"",83934,TR,900,1045,CH 3130
202408,PC,"",83936,MW,1130,1245,CE 1170
202408,PC,"",83937,MW,1300,1445,CC 1140
202408,PC,"",83958,TR,830,945,CA 1410
202408,PC,"",83989,W,1000,1245,CC 2200
202408,PC,"",83990,T,1430,1715,CC 2200
202408,PC,"",83991,T,1900,2145,CC 2200
202408,PC,"",83992,TR,1000,1245,CC 2200
202408,PC,"",84046,TR,830,945,CE 2160
202408,PC,"",84047,MW,1300,1415,CH 3130
202408,PC,"",84052,TR,1130,1245,CE 1160
202408,PC,"",84053,TR,1000,1115,CH 2120
202408,PC,"",84059,TR,1300,1415,CD 1100
202408,PC,"",84067,MW,1300,1415,CA 1500
202408,PC,"",84068,MW,1000,1115,CA 1500
202408,PC,"",84098,MW,1430,1545,CE 1100
202408,PC,"",84135,MW,1430,1545,CA 1400
202408,PC,"",84159,W,900,1500,CH 1100
202408,PC,"",84160,T,900,1500,CH 1100
202408,PC,"",84162,R,900,1500,CI 1700
202408,PC,"",84163,T,900,1500,CI 1700
202408,PC,"",84164,T,900,1500,CI 1700
202408,PC,"",84165,R,900,1500,CI 1700
202408,PC,"",84265,MW,1300,1415,CE 2150
202408,PC,"",84292,TR,1250,1420,CF 0100
202408,PC,"",84300,"",,,""
202408,PC,"",84301,"",,,""
202408,PC,"",84305,T,1130,1245,""
202408,PC,"",84306,T,1130,1245,""
202408,PC,"",84307,T,1130,1245,CF 2200
202408,PC,"",84308,T,1130,1245,""
202408,PC,"",84312,R,1130,1245,""
202408,PC,"",84313,R,1130,1245,""
202408,PC,"",84314,R,1130,1245,""
202408,PC,"",84332,TR,1130,1245,CE 2190
202408,PC,"",84391,TR,1130,1245,CE 2150
202408,PC,"",84401,MW,830,925,CE 1180
202408,PC,"",84471,TR,1130,1245,CA 1410
202408,PC,"",84479,T,1130,1245,""
202408,PC,"",84480,T,1130,1245,CF 0100
202408,PC,"",84481,T,1130,1245,""
202408,PC,"",84482,T,1130,1245,""
202408,PC,"",84501,R,1130,1245,""
202408,PC,"",84570,MW,1130,1245,CC 1200
202408,PC,"",84627,T,1130,1225,CH 2120
202408,PC,"",84630,MW,1000,1115,CC 1160
202408,PC,"",84631,R,1300,1415,CC 1160
202408,PC,"",84632,TR,1300,1415,CE 1100
202408,PC,"",84648,MW,900,1045,CC 1140
202408,PC,"",84649,TR,1800,1915,CE 1100
202408,PC,"",84650,TR,1430,1545,CE 1100
202408,PC,"",84656,TR,1000,1115,CD 1100
202408,PC,"",84664,MW,1300,1415,CF 2130
202408,PC,"",84665,MW,1000,1115,CD 2140
202408,PC,"",84738,R,1130,1245,""
202408,PC,"",84739,M,1130,1415,CC 2230
202408,PC,"",84740,TR,830,1030,CC 1170
202408,PC,"",84773,R,900,1500,CH 1100
202408,PC,"",84816,R,1130,1245,CE 1140
202408,PC,"",84910,T,1130,1245,""
202408,PC,"",84948,TR,1000,1115,CE 2190
202408,PC,"",84952,F,900,1145,CC 2230
202408,PC,"",84970,T,1000,1245,CC 1150
202408,PC,"",84985,T,1130,1245,""
202408,PC,"",84987,R,1130,1245,""
202408,PC,"",84988,R,1130,1245,""
202408,PC,"",85000,TR,1300,1415,CE 1180
202408,PC,"",85001,TR,1430,1525,CE 1180
202408,PC,"",85080,MW,1430,1525,CE 1190
202408,PC,"",85081,MW,1300,1415,CE 1190
202408,PC,"",85082,MW,1300,1415,CE 1170
202408,PC,"",85175,M,1000,1245,CC 2150
202408,PC,"",85220,F,1215,1500,CC 2120
202408,PC,"",85221,MW,1430,1545,CC 1220
202408,PC,"",85222,R,1130,1245,""
202408,PC,"",85223,R,1130,1245,""
202408,PC,"",85224,R,1130,1245,""
202408,PC,"",85229,MW,1430,1525,CH 3130
202408,PC,"",85373,MW,1130,1245,CF 0120
202408,PC,"",85384,W,1300,1415,CE 1140
202408,PC,"",85385,M,1000,1115,CA 1401
202408,PC,"",85386,W,1000,1115,CE 1140
202408,PC,"",85387,M,1130,1245,CE 1140
202408,PC,"",85388,R,1300,1415,CE 1140
202408,PC,"",85389,R,1430,1545,CA 1401
202408,PC,"",85747,TR,1300,1415,CH 3130
202408,PC,"",85958,F,900,1145,CC 2200
202408,PC,"",86135,MW,1300,1415,CD 1100
202408,PC,"",86197,T,1900,2145,CC 2120
202408,PC,"",86204,TR,1100,1245,CC 1140
202408,PC,"",86210,TR,830,945,CB 2302
202408,PC,"",86222,TR,1300,1415,CB 1501
202408,PC,"",86295,S,900,1145,CD 1190
202408,PC,"",86296,S,1215,1500,CC 2150
202408,PC,"",86301,MW,1730,1845,CC 1220
202408,PC,"",86302,W,1300,1545,CC 2230
202408,PC,"",86303,W,1900,2145,CC 2230
202408,PC,"",86304,T,830,1115,CC 2230
202408,PC,"",86309,MW,1000,1055,CG 0190
202408,PC,"",86311,MW,1130,1225,CD 2200
202408,PC,"",86312,TR,1300,1415,CE 2120
202408,PC,"",86313,R,1130,1245,""
202408,PC,"",86423,TR,1430,1550,CC 2100
202408,PC,"",86424,MW,1000,1115,CH 2120
202408,PC,"",86425,TR,1000,1115,CB 2304
202408,PC,"",86427,M,1130,1225,CH 2120
202408,PC,"",86431,TR,1130,1225,CB 2304
202408,PC,"",86432,MW,1000,1115,CD 1120
202408,PC,"",86434,MW,1130,1245,CH 3190
202408,PC,"",86449,MW,830,945,CB 2300
202408,PC,"",86450,TR,1000,1115,CB 2300
202408,PC,"",86451,MW,1130,1245,CB 2300
202408,PC,"",86453,MW,1430,1545,CA 1402
202408,PC,"",86456,TR,1000,1115,CH 3200
202408,PC,"",86457,TR,1000,1115,CE 2150
202408,PC,"",86458,MW,1130,1245,CA 1401
202408,PC,"",86462,MW,1300,1415,CH 3200
202408,PC,"",86488,MW,1000,1115,CE 2170
202408,PC,"",86489,MW,1300,1415,CA 1400
202408,PC,"",86490,M,830,925,CE 1130
202408,PC,"",86491,W,830,925,CE 1130
202408,PC,"",86492,TR,830,945,CE 2120
202408,PC,"",86493,MW,1300,1415,CE 2190
202408,PC,"",86494,TR,1130,1225,CD 2200
202408,PC,"",86496,MW,1000,1055,CD 1160
202408,PC,"",86497,MW,1000,1115,CE 2190
202408,PC,"",86501,MW,1130,1245,CE 2120
202408,PC,"",86502,TR,1130,1225,CD 1160
202408,PC,"",86503,TR,1300,1355,CD 2200
202408,PC,"",86504,MW,1430,1525,CD 2200
202408,PC,"",86505,TR,1130,1245,CD 2140
202408,PC,"",86506,MW,1000,1115,CE 2120
202408,PC,"",86507,TR,830,945,CB 1502
202408,PC,"",86508,F,900,1145,CB 2300
202408,PC,"",86509,TR,1000,1115,CA 1401
202408,PC,"",86510,MW,1130,1245,CH 3200
202408,PC,"",86511,TR,1130,1245,CE 1170
202408,PC,"",86512,MW,1800,1915,CA 1400
202408,PC,"",86515,TR,1000,1115,CD 2170
202408,PC,"",86516,TR,1130,1245,CD 2170
202408,PC,"",86530,MW,1300,1415,CB 1501
202408,PC,"",86531,TR,830,925,CG 0220
202408,PC,"",86533,TR,1300,1415,CF 1190
202408,PC,"",86607,MW,1000,1115,CF 2130
202408,PC,"",86640,TR,700,815,CE 2120
202408,PC,"",86687,MW,900,1145,CF 2150
202408,PC,"",86697,MW,1000,1115,CF 0120
202408,PC,"",86798,M,1300,1415,CE 1140
202408,PC,"",86823,MW,1300,1415,CB 1502
202408,PC,"",86825,TR,1000,1115,CB 1501
202408,PC,"",86837,W,1900,2145,CC 2200
202408,PC,"",86848,TR,830,945,CB 1501
202408,PC,"",86864,F,900,1145,CC 1220
202408,PC,"",86865,F,1215,1500,CC 2230
202408,PC,"",86895,MW,1300,1415,CF 1190
202408,PC,"",86972,TR,1000,1055,CE 1180
202408,PC,"",86973,TR,830,945,CE 1180
202408,PC,"",86976,TR,1430,1525,CE 1190
202408,PC,"",86977,TR,1300,1415,CE 1190
202408,PC,"",86995,TR,1100,1245,CC 1160
202408,PC,"",87185,F,1215,1500,CC 1220
202408,PC,"",87187,M,1730,2015,CC 2120
202408,PC,"",87189,TR,1130,1250,CC 2100
202408,PC,"",87191,MW,1130,1225,CD 1120
202408,PC,"",87192,T,1300,1445,CC 1160
202408,PC,"",87209,MW,900,1145,CF 2170
202408,PC,"",87210,MW,1200,1445,CF 2150
202408,PC,"",87236,MW,1430,1545,CB 1501
202408,PC,"",87237,MW,1000,1115,CE 1130
202408,PC,"",87238,TR,1130,1245,CB 1501
202408,PC,"",87606,MW,1300,1415,CD 1120
202408,PC,"",87607,MW,830,945,CH 2120
202408,PC,"",87614,MW,1000,1115,CH 3130
202408,PC,"",87615,TR,830,945,CH 2120
202408,PC,"",87617,MW,1130,1245,CH 3130
202408,PC,"",87618,TR,1130,1245,CE 1150
202408,PC,"",87619,TR,1300,1415,CE 1150
202408,PC,"",87621,MW,1300,1415,CH 2120
202408,PC,"",87623,M,1430,1525,CH 2120
202408,PC,"",87625,MW,1300,1415,CH 3190
202408,PC,"",87629,TR,1130,1245,CB 1502
202408,PC,"",87631,MW,830,945,CB 2302
202408,PC,"",87632,TR,830,945,CB 2303
202408,PC,"",87633,MW,1000,1115,CB 2301
202408,PC,"",87634,TR,1000,1115,CB 2302
202408,PC,"",87635,TR,1000,1115,CB 2303
202408,PC,"",87637,MW,1130,1245,CB 2302
202408,PC,"",87639,TR,1130,1245,CB 2303
202408,PC,"",87641,MW,1300,1415,CB 2303
202408,PC,"",87644,TR,1300,1415,CA 1402
202408,PC,"",87646,TR,1430,1545,CA 1402
202408,PC,"",87649,M,1000,1115,CD 2130
202408,PC,"",87651,TR,1000,1115,CB 2301
202408,PC,"",87652,TR,1130,1245,CB 2300
202408,PC,"",87653,MW,1300,1415,CD 2120
202408,PC,"",87654,TR,1300,1415,CA 1400
202408,PC,"",87655,TR,1300,1415,CB 2301
202408,PC,"",87656,MW,1430,1545,CB 2300
202408,PC,"",87657,MW,1430,1545,CB 2302
202408,PC,"",87658,MW,1000,1055,CD 2200
202408,PC,"",87659,MW,1130,1225,CE 2170
202408,PC,"",87660,TR,1000,1055,CD 2200
202408,PC,"",87698,F,900,1100,CH 1100
202408,PC,"",88023,TR,1300,1415,CC 1150
202408,PC,"",88024,TR,1430,1550,CC 1150
202408,PC,"",88069,MW,830,945,CE 2190
202408,PC,"",88142,TR,1130,1245,CA 1500
202408,PC,"",88259,TR,1300,1445,CC 2140
202408,PC,"",88320,R,1130,1245,""
202408,PC,"",88321,R,1130,1245,""
202408,PC,"",88440,T,1130,1245,""
202408,PC,"",88461,MW,830,945,CE 1120
202408,PC,"",88462,TR,830,945,CE 2150
202408,PC,"",88464,TR,1130,1245,CE 1120
202408,PC,"",88563,TR,1300,1415,CE 2150
202408,PC,"",88565,MW,1000,1115,CH 3200
202408,PC,"",88566,MW,1000,1115,CE 1150
202408,PC,"",88567,TR,1130,1245,CD 1170
202408,PC,"",88568,TR,1130,1245,CD 2180
202408,PC,"",88570,T,1130,1245,CF 2130
202408,PC,"",88685,T,1430,1715,CC 2150
202408,PC,"",88686,M,1000,1245,CC 2190
202408,PC,"",88687,W,1000,1245,CC 2170
202408,PC,"",88688,M,1900,2145,CC 1210
202408,PC,"",88711,MW,1130,1245,CB 2304
202408,PC,"",88712,MW,830,945,CB 1501
202408,PC,"",88733,W,1130,1245,CF 1170
202408,PC,"",88734,MW,1430,1545,CF 0120
202408,PC,"",88739,MW,700,815,CA 1402
202408,PC,"",88742,TR,1130,1245,CE 1130
202408,PC,"",88743,TR,1130,1245,CH 3200
202408,PC,"",88744,T,1300,1545,CC 2120
202408,PC,"",88754,TR,1000,1055,CE 2170
202408,PC,"",88756,TR,1300,1355,CG 0220
202408,PC,"",89138,TR,1300,1545,CD 2190
202408,PC,"",89139,TR,830,945,CD 1160
202408,PC,"",89140,MW,1130,1245,CC 1220
202408,PC,"",89141,TR,1130,1245,CE 2160
202408,PC,"",89142,MW,1600,1715,CC 1220
202408,PC,"",89143,TR,1300,1545,CD 2190
202408,PC,"",89144,TR,1130,1245,CC 1220
202408,PC,"",89145,MW,1300,1415,CC 1220
202408,PC,"",89146,MW,830,945,CD 1190
202408,PC,"",89147,TR,1000,1115,CD 1190
202408,PC,"",89148,MW,1300,1415,CD 1190
202408,PC,"",89149,TR,1300,1415,CD 1190
202408,PC,"",89150,MW,1300,1415,CD 1160
202408,PC,"",89151,TR,1300,1415,CD 1160
202408,PC,"",89152,TR,1730,1845,CE 1130
202408,PC,"",89153,R,1300,1415,CD 2170
202408,PC,"",89154,T,1300,1415,CD 2170
202408,PC,"",89236,MW,1130,1245,CB 1501
202408,PC,"",89244,T,1000,1115,CF 0120
202408,PC,"",89393,TR,1300,1355,CD 2180
202408,PC,"",89395,R,1300,1355,CD 2120
202408,PC,"",89406,M,1000,1115,CE 1140
202408,PC,"",89452,TR,1300,1415,CE 2160
202408,PC,"",89574,TR,1300,1415,CB 2300
202408,PC,"",89752,R,1130,1245,""
202408,PC,"",89753,R,1130,1245,""
202408,PC,"",90038,MW,1130,1245,CE 1150
202408,PC,"",90078,MW,1430,1545,CE 2150
202408,PC,"",90079,MW,1000,1115,CE 1160
202408,PC,"",90080,MW,1300,1415,CE 1150
202408,PC,"",90081,MW,1300,1415,CE 1180
202408,PC,"",90082,MW,1430,1525,CE 1180
202408,PC,"",90084,TR,1300,1415,CF 0110
202408,PC,"",90086,F,1215,1500,CC 2200
202408,PC,"",90087,S,900,1145,CC 2200
202408,PC,"",90088,TR,830,945,CC 1150
202408,PC,"",90089,R,1000,1245,CC 1150
202408,PC,"",90092,MW,1130,1245,CE 1120
202408,PC,"",90093,W,1300,1545,CC 1170
202408,PC,"",90094,T,1000,1245,CC 2150
202408,PC,"",90095,W,1000,1245,CC 2150
202408,PC,"",90096,F,1215,1500,CC 2190
202408,PC,"",90097,TR,830,945,CD 1190
202408,PC,"",90099,W,1430,1715,CC 2170
202408,PC,"",90100,M,1000,1115,CC 2140
202408,PC,"",90101,M,1300,1545,CC 2190
202408,PC,"",90104,MW,1600,1715,CE 1130
202408,PC,"",90118,MW,1130,1245,CG 0220
202408,PC,"",90372,MW,1000,1115,CA 1411
202408,PC,"",90373,MW,1130,1245,CA 1410
202408,PC,"",90374,TR,1000,1115,CA 1500
202408,PC,"",90376,MW,1130,1245,CB 2304
202408,PC,"",90378,TR,1000,1115,CB 1502
202408,PC,"",90867,TR,1130,1245,CG 0220
202408,PC,"",90868,T,1300,1415,CG 0190
202408,PC,"",90910,MW,1000,1115,CH 3190
202408,PC,"",91009,TR,1500,1745,CF 2150
202408,PC,"",91165,MW,1730,1915,CC 1140
202408,PC,"",91344,R,1130,1245,""
202408,PC,"",91423,MW,1730,1845,CH 3130
202408,PC,"",91424,M,1900,1955,CH 3130
202408,PC,"",91720,T,1300,1545,CC 1170
202408,PC,"",91722,MW,1300,1415,CD 2130
202408,PC,"",91723,W,1430,1715,CC 2150
202408,PC,"",91724,R,1300,1545,CC 2190
202408,PC,"",91725,MW,830,945,CD 2190
